video_name,frame_id,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
2.Alapadmam.mp4,0,0.4159581959247589,0.7613692879676819,5.231910336078727e-07,0.3738826811313629,0.6787276268005371,-0.032471541315317154,0.34737536311149597,0.5681416392326355,-0.05201096832752228,0.3148556053638458,0.48478397727012634,-0.06896497309207916,0.2819913625717163,0.43917137384414673,-0.08961144089698792,0.45433515310287476,0.44552716612815857,-0.03858840838074684,0.46332675218582153,0.3265518546104431,-0.051671404391527176,0.4723963737487793,0.24855279922485352,-0.06462326645851135,0.47853314876556396,0.1953461766242981,-0.07464472949504852,0.5018426179885864,0.4796466827392578,-0.03769009932875633,0.5502567291259766,0.38313037157058716,-0.033069711178541183,0.5807984471321106,0.32868248224258423,-0.03304484486579895,0.6065882444381714,0.2893174886703491,-0.03651133179664612,0.5269703269004822,0.5470151901245117,-0.04083264619112015,0.5836611390113831,0.48718690872192383,-0.04760437831282616,0.6243299245834351,0.4430149495601654,-0.06850172579288483,0.660822868347168,0.405478298664093,-0.08822498470544815,0.5285338759422302,0.6297160387039185,-0.04650770127773285,0.5467420816421509,0.6555530428886414,-0.06702747195959091,0.5457057952880859,0.6887179017066956,-0.08013978600502014,0.5456351041793823,0.7224810719490051,-0.08970590680837631
2.Alapadmam.mp4,1,0.4188348948955536,0.7633941769599915,4.3595289866971143e-07,0.3772978186607361,0.6784128546714783,-0.0327596552670002,0.35079705715179443,0.5674034357070923,-0.052767083048820496,0.31790488958358765,0.4821462333202362,-0.0699753612279892,0.2849525213241577,0.4323955774307251,-0.09114599972963333,0.46394580602645874,0.44624024629592896,-0.03744014725089073,0.4699711501598358,0.32564032077789307,-0.049982741475105286,0.4787466824054718,0.24753329157829285,-0.06394538283348083,0.48514223098754883,0.191228985786438,-0.0759119987487793,0.5081127882003784,0.47675350308418274,-0.03714698180556297,0.5498679280281067,0.37502580881118774,-0.03497269004583359,0.5736244320869446,0.3128979504108429,-0.03924565762281418,0.5915526151657104,0.26467689871788025,-0.04605938494205475,0.5302744507789612,0.5424647927284241,-0.04055977985262871,0.5939899682998657,0.48971858620643616,-0.050162423402071,0.6380436420440674,0.4485740661621094,-0.07477076351642609,0.6758906841278076,0.41055500507354736,-0.09752396494150162,0.5285038948059082,0.6236001253128052,-0.04615369439125061,0.5468725562095642,0.6509351134300232,-0.07097739726305008,0.5437521934509277,0.6870642304420471,-0.08664364367723465,0.5399466156959534,0.7217738628387451,-0.09802594035863876
2.Alapadmam.mp4,2,0.4185968339443207,0.7566672563552856,4.521669154655683e-07,0.3779209852218628,0.670567512512207,-0.03381064534187317,0.35359326004981995,0.5583056807518005,-0.05327419564127922,0.32076719403266907,0.47255071997642517,-0.06988411396741867,0.2879020869731903,0.42011895775794983,-0.09034857898950577,0.46694740653038025,0.440517395734787,-0.03620544448494911,0.4746273458003998,0.32329800724983215,-0.047186411917209625,0.48402857780456543,0.24650901556015015,-0.06038916856050491,0.49045640230178833,0.19170412421226501,-0.07199397683143616,0.5117264986038208,0.473423570394516,-0.03579842671751976,0.5558685064315796,0.37481623888015747,-0.03129212185740471,0.5811984539031982,0.31704092025756836,-0.03416947275400162,0.6001978516578674,0.273465633392334,-0.04051482677459717,0.5336205363273621,0.5403972268104553,-0.03954683244228363,0.598386824131012,0.48958858847618103,-0.04832887277007103,0.6418038010597229,0.4538327753543854,-0.07302964478731155,0.6796132326126099,0.4198809564113617,-0.09607915580272675,0.5310315489768982,0.6205336451530457,-0.04570334032177925,0.5504958033561707,0.6534515023231506,-0.07115302234888077,0.5472710728645325,0.6906458139419556,-0.08797670155763626,0.5434625148773193,0.7247602939605713,-0.10037150979042053
2.Alapadmam.mp4,3,0.4194532632827759,0.7504956722259521,4.3979588326692465e-07,0.3784177601337433,0.6640774011611938,-0.030332069844007492,0.3563883602619171,0.5511201620101929,-0.047740835696458817,0.3256853222846985,0.46380969882011414,-0.06274159997701645,0.2947847843170166,0.41096431016921997,-0.08187082409858704,0.47040775418281555,0.4353352189064026,-0.03134693577885628,0.48007896542549133,0.3208238184452057,-0.04079193249344826,0.49184784293174744,0.24491894245147705,-0.05267254263162613,0.5000305771827698,0.1903475522994995,-0.06347189098596573,0.5144388675689697,0.4701612591743469,-0.03238806873559952,0.560140073299408,0.3736567497253418,-0.02660205215215683,0.5865564346313477,0.31588125228881836,-0.028156032785773277,0.6064856648445129,0.27090996503829956,-0.03337552770972252,0.5357850193977356,0.5376713275909424,-0.037520699203014374,0.6002519130706787,0.4895404279232025,-0.04567306861281395,0.6449206471443176,0.45404765009880066,-0.06972884386777878,0.6844218969345093,0.41986924409866333,-0.0922989696264267,0.5333472490310669,0.6181244254112244,-0.04478458687663078,0.5491315126419067,0.6492826342582703,-0.06934597343206406,0.5415496826171875,0.6863225698471069,-0.08523482084274292,0.5344226956367493,0.720532238483429,-0.09706059098243713
2.Alapadmam.mp4,4,0.41751983761787415,0.7454520463943481,4.592096161104564e-07,0.3809282183647156,0.6510560512542725,-0.0341627337038517,0.3594904839992523,0.5370978713035583,-0.054456520825624466,0.3328169584274292,0.4511353373527527,-0.072843037545681,0.30250388383865356,0.39854633808135986,-0.09353949874639511,0.47765928506851196,0.4349163770675659,-0.03621501848101616,0.49046528339385986,0.31517013907432556,-0.049972083419561386,0.5001335144042969,0.24135875701904297,-0.06393346935510635,0.5071985721588135,0.18932634592056274,-0.07512050867080688,0.5186631083488464,0.4729434549808502,-0.03542277216911316,0.5642199516296387,0.37509608268737793,-0.0365029014647007,0.5949922800064087,0.32470738887786865,-0.04239841550588608,0.6178823113441467,0.28975987434387207,-0.04980175569653511,0.5352494120597839,0.5404360890388489,-0.03871973603963852,0.5888485312461853,0.5325784683227539,-0.05128316208720207,0.6147386431694031,0.5594496130943298,-0.07157981395721436,0.6330119967460632,0.5722783803939819,-0.08765561878681183,0.5308400392532349,0.6162280440330505,-0.04460948705673218,0.5497870445251465,0.6483757495880127,-0.06673795729875565,0.5465695858001709,0.6835207939147949,-0.07933558523654938,0.5406337380409241,0.7115322947502136,-0.08746039867401123
2.Alapadmam.mp4,5,0.41727226972579956,0.7451601624488831,4.476657409213658e-07,0.38063573837280273,0.6431720852851868,-0.031509798020124435,0.36406180262565613,0.5270228385925293,-0.05027202144265175,0.34006333351135254,0.4363999664783478,-0.06635815650224686,0.31093060970306396,0.3797839283943176,-0.08550338447093964,0.4852220416069031,0.43538808822631836,-0.031311627477407455,0.5011999011039734,0.31877952814102173,-0.04577961191534996,0.5129976272583008,0.24730631709098816,-0.06245914474129677,0.5210980772972107,0.19321289658546448,-0.0759202092885971,0.5259472131729126,0.4752008616924286,-0.031186189502477646,0.5763460397720337,0.39058083295822144,-0.03057699464261532,0.6066380143165588,0.3391011953353882,-0.037139005959033966,0.6292031407356262,0.29536163806915283,-0.04576915502548218,0.5415652990341187,0.5435678362846375,-0.035232771188020706,0.6082924604415894,0.5237541198730469,-0.04464932903647423,0.6561435461044312,0.5057893395423889,-0.06721696257591248,0.6950938701629639,0.48571187257766724,-0.0877823531627655,0.53298419713974,0.6186158657073975,-0.041548505425453186,0.5513353943824768,0.650387167930603,-0.06282991915941238,0.5453338623046875,0.67655348777771,-0.07503382116556168,0.537372350692749,0.7000350952148438,-0.08420056104660034
2.Alapadmam.mp4,6,0.4194988012313843,0.7325515151023865,4.548435299511766e-07,0.385248601436615,0.6316736936569214,-0.0318792499601841,0.37034961581230164,0.5161185264587402,-0.050321631133556366,0.34895333647727966,0.4246598482131958,-0.0659094750881195,0.32159173488616943,0.3675907254219055,-0.08464337140321732,0.4924638569355011,0.43248286843299866,-0.031942009925842285,0.5101564526557922,0.3177180588245392,-0.044994253665208817,0.5242335200309753,0.24765866994857788,-0.06044415384531021,0.53471839427948,0.19612377882003784,-0.07318650186061859,0.5327150225639343,0.4767771065235138,-0.031290020793676376,0.5845174789428711,0.39548805356025696,-0.029388010501861572,0.6161519289016724,0.3467584252357483,-0.03457729145884514,0.6402649283409119,0.3068070411682129,-0.04226646572351456,0.5470307469367981,0.5477660298347473,-0.03476015478372574,0.6126837730407715,0.5309014916419983,-0.042971137911081314,0.6602729558944702,0.5135750770568848,-0.06527741253376007,0.7002955079078674,0.49541616439819336,-0.08580935746431351,0.5368068218231201,0.6237963438034058,-0.040527164936065674,0.5525407791137695,0.6525406241416931,-0.060936205089092255,0.5454970002174377,0.6769109964370728,-0.07302093505859375,0.5372896194458008,0.7011016011238098,-0.08221803605556488
2.Alapadmam.mp4,7,0.42002466320991516,0.7348561882972717,4.6019849264666846e-07,0.38711827993392944,0.6306766271591187,-0.033062856644392014,0.37566012144088745,0.5122816562652588,-0.05077504739165306,0.3578036427497864,0.41656750440597534,-0.06500846147537231,0.3342515826225281,0.3547733426094055,-0.081914983689785,0.5009508728981018,0.436279833316803,-0.03221523389220238,0.5218820571899414,0.31911611557006836,-0.044544611126184464,0.5390098690986633,0.2498376965522766,-0.05850830674171448,0.5516740083694458,0.2002149224281311,-0.0699801817536354,0.540416955947876,0.4854815900325775,-0.030114324763417244,0.5951808094978333,0.4068273901939392,-0.027441682294011116,0.628885805606842,0.35979875922203064,-0.03139880672097206,0.6540879011154175,0.3216283619403839,-0.03786700218915939,0.5532422065734863,0.5598745942115784,-0.03225632756948471,0.6180264353752136,0.5509575009346008,-0.04007599875330925,0.6669824123382568,0.5359407663345337,-0.06267687678337097,0.7082961797714233,0.5192839503288269,-0.08328454941511154,0.5408780574798584,0.6362578868865967,-0.03677600622177124,0.553717315196991,0.6678840517997742,-0.057089027017354965,0.541835367679596,0.6904656887054443,-0.06942535936832428,0.5295529365539551,0.7136671543121338,-0.07869453728199005
2.Alapadmam.mp4,8,0.4191991686820984,0.7264907360076904,4.528818635662901e-07,0.3907310962677002,0.621033787727356,-0.02863883040845394,0.38454437255859375,0.5043346881866455,-0.046412963420152664,0.36896777153015137,0.4047839045524597,-0.06191245838999748,0.34785550832748413,0.340867817401886,-0.08113961666822433,0.505903959274292,0.4345879554748535,-0.03094838559627533,0.5343971848487854,0.32153162360191345,-0.04111957550048828,0.5558218955993652,0.2520342767238617,-0.05247025564312935,0.5704573392868042,0.20355486869812012,-0.062331534922122955,0.5437150597572327,0.49086111783981323,-0.030802248045802116,0.6013288497924805,0.4179512858390808,-0.02512393333017826,0.6349092721939087,0.3762418031692505,-0.026416273787617683,0.6614913940429688,0.3405720889568329,-0.031102249398827553,0.5567920804023743,0.570355236530304,-0.03437913954257965,0.6230623722076416,0.5474781394004822,-0.0393785797059536,0.673031747341156,0.5298648476600647,-0.060909517109394073,0.7183616161346436,0.5108104348182678,-0.08185144513845444,0.5459428429603577,0.6510060429573059,-0.03993711248040199,0.5542058944702148,0.6734986305236816,-0.058450281620025635,0.5407792925834656,0.6932621002197266,-0.07038059085607529,0.5286223888397217,0.7146123647689819,-0.0799078717827797
2.Alapadmam.mp4,9,0.42324909567832947,0.719783365726471,4.942774012306472e-07,0.39923930168151855,0.6151619553565979,-0.033891480416059494,0.39532482624053955,0.4984321892261505,-0.05486902594566345,0.38097164034843445,0.40043526887893677,-0.07245247066020966,0.36073094606399536,0.3326718807220459,-0.09336627274751663,0.5153698921203613,0.43737947940826416,-0.039550166577100754,0.5446409583091736,0.32616251707077026,-0.05199924111366272,0.5672103762626648,0.25853490829467773,-0.06556262075901031,0.5836935639381409,0.21009689569473267,-0.07733922451734543,0.5514913201332092,0.49498504400253296,-0.03717130422592163,0.6104599833488464,0.42476052045822144,-0.035848502069711685,0.6472374796867371,0.38616132736206055,-0.041076645255088806,0.6762930750846863,0.3517042398452759,-0.0489872470498085,0.5621896386146545,0.5736852288246155,-0.03818688541650772,0.6297878623008728,0.5683748126029968,-0.04607640206813812,0.678923487663269,0.5657140016555786,-0.0689501240849495,0.7222537398338318,0.5561829805374146,-0.09070828557014465,0.5495224595069885,0.6501626372337341,-0.04136939346790314,0.5631341338157654,0.6760191917419434,-0.06247455254197121,0.5516982674598694,0.6958571672439575,-0.07507042586803436,0.5398603081703186,0.7159146070480347,-0.08500149101018906
